equipment_id,timestamp,temperature,vibration,rpm,run_state
EQ-03,2026-08-07T20:13:00,62.062,1.958,1808.2,RUN
EQ-04,2026-08-07T20:13:00,56.263,1.775,1594.1,RUN
EQ-05,2026-08-07T20:13:00,74.741,2.286,2204.0,RUN
EQ-06,2026-08-07T20:13:00,65.337,2.265,1895.7,RUN
EQ-01,2026-08-07T20:14:00,62.404,2.162,1805.0,RUN
EQ-02,2026-08-07T20:14:00,68.347,2.15,2006.2,RUN
EQ-03,2026-08-07T20:14:00,62.18,2.042,1792.7,RUN
EQ-04,2026-08-07T20:14:00,56.603,1.765,1598.7,RUN
EQ-05,2026-08-07T20:14:00,74.316,2.66,2198.9,RUN
EQ-06,2026-08-07T20:14:00,64.919,2.173,1894.7,RUN
EQ-01,2026-08-07T20:15:00,62.104,1.924,1799.6,RUN
EQ-02,2026-08-07T20:15:00,68.31,2.296,1994.9,RUN
EQ-03,2026-08-07T20:15:00,62.593,2.196,1800.4,RUN
EQ-04,2026-08-07T20:15:00,56.534,1.706,1596.0,RUN
EQ-05,2026-08-07T20:15:00,74.464,2.329,2207.6,RUN
EQ-06,2026-08-07T20:15:00,66.066,2.055,1900.1,RUN
EQ-01,2026-08-07T20:16:00,61.642,2.038,1801.4,RUN
EQ-02,2026-08-07T20:16:00,68.47,2.402,2000.3,RUN
EQ-03,2026-08-07T20:16:00,62.351,1.886,1807.3,RUN
EQ-04,2026-08-07T20:16:00,56.423,1.73,1600.3,RUN
EQ-05,2026-08-07T20:16:00,74.399,2.508,2203.7,RUN
EQ-06,2026-08-07T20:16:00,65.105,2.068,1901.0,RUN
EQ-01,2026-08-07T20:17:00,62.376,1.913,1798.4,RUN
EQ-02,2026-08-07T20:17:00,68.319,2.258,2006.2,RUN
EQ-03,2026-08-07T20:17:00,62.521,2.124,1797.9,RUN
EQ-04,2026-08-07T20:17:00,56.313,1.987,1586.2,RUN
EQ-05,2026-08-07T20:17:00,74.531,2.295,2195.7,RUN
EQ-06,2026-08-07T20:17:00,65.252,2.0,1889.5,RUN
EQ-01,2026-08-07T20:18:00,61.944,2.302,1792.5,RUN
EQ-02,2026-08-07T20:18:00,68.132,2.076,2001.0,RUN
EQ-03,2026-08-07T20:18:00,62.388,2.109,1800.9,RUN
EQ-04,2026-08-07T20:18:00,56.479,1.86,1606.5,RUN
EQ-05,2026-08-07T20:18:00,74.911,2.411,2205.1,RUN
EQ-06,2026-08-07T20:18:00,65.512,1.866,1898.4,RUN
EQ-01,2026-08-07T20:19:00,62.283,2.277,1806.2,RUN
EQ-02,2026-08-07T20:19:00,68.428,2.235,2003.3,RUN
EQ-03,2026-08-07T20:19:00,61.952,1.851,1798.7,RUN
EQ-04,2026-08-07T20:19:00,56.299,1.905,1598.0,RUN
EQ-05,2026-08-07T20:19:00,74.263,2.487,2203.8,RUN
EQ-06,2026-08-07T20:19:00,65.047,2.054,1905.7,RUN
EQ-01,2026-08-07T20:20:00,62.257,1.987,1805.1,RUN
EQ-02,2026-08-07T20:20:00,68.563,2.002,1998.4,RUN
EQ-03,2026-08-07T20:20:00,61.745,2.165,1794.3,RUN
EQ-04,2026-08-07T20:20:00,56.375,1.742,1601.9,RUN
EQ-05,2026-08-07T20:20:00,74.769,2.5,2200.9,RUN
EQ-06,2026-08-07T20:20:00,65.015,2.134,1901.4,RUN
EQ-01,2026-08-07T20:21:00,61.538,2.062,1788.1,RUN
EQ-02,2026-08-07T20:21:00,68.767,2.183,1990.6,RUN
EQ-03,2026-08-07T20:21:00,62.095,1.852,1797.8,RUN
EQ-04,2026-08-07T20:21:00,56.032,1.919,1585.6,RUN
EQ-05,2026-08-07T20:21:00,74.609,2.339,2205.3,RUN
EQ-06,2026-08-07T20:21:00,65.383,2.027,1906.4,RUN
EQ-01,2026-08-07T20:22:00,62.223,2.001,1801.4,RUN
EQ-02,2026-08-07T20:22:00,67.829,2.424,1998.5,RUN
EQ-03,2026-08-07T20:22:00,62.09,1.825,1796.2,RUN
EQ-04,2026-08-07T20:22:00,56.131,1.944,1600.5,RUN
EQ-05,2026-08-07T20:22:00,74.455,2.658,2195.7,RUN
EQ-06,2026-08-07T20:22:00,65.539,2.002,1896.0,RUN
EQ-01,2026-08-07T20:23:00,62.371,1.958,1802.0,RUN
EQ-02,2026-08-07T20:23:00,68.606,2.053,1996.6,RUN
EQ-03,2026-08-07T20:23:00,62.008,1.899,1790.8,RUN
EQ-04,2026-08-07T20:23:00,56.222,1.76,1599.1,RUN
EQ-05,2026-08-07T20:23:00,74.769,2.413,2196.7,RUN
EQ-06,2026-08-07T20:23:00,64.965,1.989,1898.7,RUN
EQ-01,2026-08-07T20:24:00,62.409,2.014,1798.1,RUN
EQ-02,2026-08-07T20:24:00,67.657,2.124,1999.3,RUN
EQ-03,2026-08-07T20:24:00,61.94,1.903,1808.7,RUN
EQ-04,2026-08-07T20:24:00,56.476,2.113,1599.6,RUN
EQ-05,2026-08-07T20:24:00,74.523,2.601,2194.6,RUN
EQ-06,2026-08-07T20:24:00,65.137,1.898,1890.9,RUN
EQ-01,2026-08-07T20:25:00,62.223,1.995,1812.6,RUN
EQ-02,2026-08-07T20:25:00,68.564,2.445,1996.7,RUN
EQ-03,2026-08-07T20:25:00,62.205,1.958,1802.7,RUN
EQ-04,2026-08-07T20:25:00,56.43,1.693,1601.1,RUN
EQ-05,2026-08-07T20:25:00,74.65,2.416,2187.6,RUN
EQ-06,2026-08-07T20:25:00,65.267,2.057,1899.2,RUN
EQ-01,2026-08-07T20:26:00,61.486,1.818,1811.9,RUN
EQ-02,2026-08-07T20:26:00,67.998,2.202,2001.0,RUN
EQ-03,2026-08-07T20:26:00,62.64,1.867,1797.7,RUN
EQ-04,2026-08-07T20:26:00,56.19,1.665,1596.6,RUN
EQ-05,2026-08-07T20:26:00,74.91,2.432,2191.9,RUN
EQ-06,2026-08-07T20:26:00,65.462,2.273,1897.0,RUN
EQ-01,2026-08-07T20:27:00,62.621,2.032,1797.7,RUN
EQ-02,2026-08-07T20:27:00,68.495,2.116,1997.9,RUN
EQ-03,2026-08-07T20:27:00,61.439,2.068,1797.2,RUN
EQ-04,2026-08-07T20:27:00,56.218,1.707,1602.2,RUN
EQ-05,2026-08-07T20:27:00,74.359,2.724,2197.8,RUN
EQ-06,2026-08-07T20:27:00,65.124,2.166,1897.5,RUN
EQ-01,2026-08-07T20:28:00,62.313,1.995,1798.7,RUN
EQ-02,2026-08-07T20:28:00,68.718,2.27,2004.9,RUN
EQ-03,2026-08-07T20:28:00,61.734,1.984,1797.5,RUN
EQ-04,2026-08-07T20:28:00,56.462,1.749,1583.9,RUN
EQ-05,2026-08-07T20:28:00,74.339,2.487,2199.1,RUN
EQ-06,2026-08-07T20:28:00,64.863,2.203,1893.4,RUN
EQ-01,2026-08-07T20:29:00,61.744,2.037,1798.0,RUN
EQ-02,2026-08-07T20:29:00,68.272,2.167,2003.7,RUN
EQ-03,2026-08-07T20:29:00,62.256,2.022,1795.5,RUN
EQ-04,2026-08-07T20:29:00,56.217,1.893,1601.6,RUN
EQ-05,2026-08-07T20:29:00,74.678,2.247,2205.2,RUN
EQ-06,2026-08-07T20:29:00,64.686,2.173,1902.8,RUN
EQ-01,2026-08-07T20:30:00,61.885,1.991,1796.3,RUN
EQ-02,2026-08-07T20:30:00,68.188,1.897,1994.5,RUN
EQ-03,2026-08-07T20:30:00,61.51,2.081,1797.7,RUN
EQ-04,2026-08-07T20:30:00,56.046,1.722,1601.1,RUN
EQ-05,2026-08-07T20:30:00,74.466,2.48,2191.1,RUN
EQ-06,2026-08-07T20:30:00,64.892,2.213,1899.7,RUN
EQ-01,2026-08-07T20:31:00,62.237,1.957,1794.5,RUN
EQ-02,2026-08-07T20:31:00,68.166,2.06,2007.5,RUN
EQ-03,2026-08-07T20:31:00,61.651,2.183,1794.5,RUN
EQ-04,2026-08-07T20:31:00,56.614,1.568,1609.3,RUN
EQ-05,2026-08-07T20:31:00,74.834,2.46,2194.4,RUN
EQ-06,2026-08-07T20:31:00,65.345,2.215,1905.0,RUN
EQ-01,2026-08-07T20:32:00,62.39,2.105,1803.0,RUN
EQ-02,2026-08-07T20:32:00,68.031,2.47,1995.7,RUN
EQ-03,2026-08-07T20:32:00,62.892,1.948,1804.2,RUN
EQ-04,2026-08-07T20:32:00,55.894,1.737,1601.7,RUN
EQ-05,2026-08-07T20:32:00,75.197,2.416,2198.0,RUN
EQ-06,2026-08-07T20:32:00,65.165,2.012,1891.2,RUN
EQ-01,2026-08-07T20:33:00,61.977,2.064,1811.8,RUN
EQ-02,2026-08-07T20:33:00,68.585,2.262,1993.3,RUN
EQ-03,2026-08-07T20:33:00,62.344,1.926,1788.8,RUN
EQ-04,2026-08-07T20:33:00,56.003,1.765,1586.1,RUN
EQ-05,2026-08-07T20:33:00,75.011,2.318,2199.3,RUN
EQ-06,2026-08-07T20:33:00,65.109,2.277,1903.7,RUN
EQ-01,2026-08-07T20:34:00,62.432,2.168,1809.3,RUN
EQ-02,2026-08-07T20:34:00,68.15,2.398,2006.3,RUN
EQ-03,2026-08-07T20:34:00,63.078,2.096,1801.2,RUN
EQ-04,2026-08-07T20:34:00,56.755,1.85,1597.2,RUN
EQ-05,2026-08-07T20:34:00,74.148,2.387,2203.9,RUN
EQ-06,2026-08-07T20:34:00,65.112,1.874,1902.9,RUN
EQ-01,2026-08-07T20:35:00,61.511,2.059,1804.7,RUN
EQ-02,2026-08-07T20:35:00,67.422,2.099,1996.4,RUN
EQ-03,2026-08-07T20:35:00,61.541,2.151,1794.7,RUN
EQ-04,2026-08-07T20:35:00,55.953,1.502,1597.2,RUN
EQ-05,2026-08-07T20:35:00,74.706,2.673,2191.0,RUN
EQ-06,2026-08-07T20:35:00,65.227,1.967,1888.8,RUN
EQ-01,2026-08-07T20:36:00,61.77,1.976,1785.6,RUN
EQ-02,2026-08-07T20:36:00,68.488,2.216,2000.6,RUN
EQ-03,2026-08-07T20:36:00,62.864,2.01,1805.5,RUN
EQ-04,2026-08-07T20:36:00,56.877,1.763,1599.4,RUN
EQ-05,2026-08-07T20:36:00,73.836,2.397,2209.8,RUN
EQ-06,2026-08-07T20:36:00,65.347,2.176,1907.1,RUN
EQ-01,2026-08-07T20:37:00,61.408,2.074,1788.8,RUN
EQ-02,2026-08-07T20:37:00,68.465,2.203,1992.3,RUN
EQ-03,2026-08-07T20:37:00,61.671,2.008,1799.0,RUN
EQ-04,2026-08-07T20:37:00,55.944,1.796,1597.9,RUN
EQ-05,2026-08-07T20:37:00,74.576,2.501,2198.2,RUN
EQ-06,2026-08-07T20:37:00,64.772,2.075,1905.5,RUN
EQ-01,2026-08-07T20:38:00,61.812,1.762,1806.4,RUN
EQ-02,2026-08-07T20:38:00,68.185,2.157,1997.8,RUN
EQ-03,2026-08-07T20:38:00,62.439,1.975,1802.1,RUN
EQ-04,2026-08-07T20:38:00,56.008,1.808,1600.4,RUN
EQ-05,2026-08-07T20:38:00,74.373,2.399,2209.1,RUN
EQ-06,2026-08-07T20:38:00,64.378,2.061,1907.2,RUN
EQ-01,2026-08-07T20:39:00,62.649,2.252,1809.7,RUN
EQ-02,2026-08-07T20:39:00,67.89,2.248,1999.3,RUN
EQ-03,2026-08-07T20:39:00,61.36,1.926,1796.3,RUN
EQ-04,2026-08-07T20:39:00,55.973,1.889,1594.3,RUN
EQ-05,2026-08-07T20:39:00,74.614,2.327,2204.6,RUN
EQ-06,2026-08-07T20:39:00,64.975,2.0,1902.2,RUN
EQ-01,2026-08-07T20:40:00,62.837,2.033,1803.3,RUN
EQ-02,2026-08-07T20:40:00,67.755,2.089,1997.6,RUN
EQ-03,2026-08-07T20:40:00,62.219,1.953,1807.8,RUN
EQ-04,2026-08-07T20:40:00,55.878,1.689,1609.6,RUN
EQ-05,2026-08-07T20:40:00,74.436,2.403,2192.6,RUN
EQ-06,2026-08-07T20:40:00,64.791,2.206,1897.9,RUN
EQ-01,2026-08-07T20:41:00,62.195,2.262,1798.2,RUN
EQ-02,2026-08-07T20:41:00,67.882,2.368,1996.9,RUN
EQ-03,2026-08-07T20:41:00,62.239,1.99,1792.5,RUN
EQ-04,2026-08-07T20:41:00,56.821,1.785,1599.3,RUN
EQ-05,2026-08-07T20:41:00,74.284,2.567,2195.7,RUN
EQ-06,2026-08-07T20:41:00,64.645,2.291,1902.8,RUN
EQ-01,2026-08-07T20:42:00,61.885,1.896,1808.1,RUN
EQ-02,2026-08-07T20:42:00,68.222,2.279,2000.2,RUN
EQ-03,2026-08-07T20:42:00,61.952,2.079,1796.0,RUN
EQ-04,2026-08-07T20:42:00,56.748,1.812,1613.1,RUN
EQ-05,2026-08-07T20:42:00,74.5,2.596,2185.9,RUN
EQ-06,2026-08-07T20:42:00,65.044,1.99,1895.1,RUN
EQ-01,2026-08-07T20:43:00,62.027,1.866,1804.5,RUN
EQ-02,2026-08-07T20:43:00,67.503,2.202,2005.9,RUN
EQ-03,2026-08-07T20:43:00,61.617,2.101,1794.1,RUN
EQ-04,2026-08-07T20:43:00,55.836,1.767,1591.9,RUN
EQ-05,2026-08-07T20:43:00,74.834,2.416,2193.0,RUN
EQ-06,2026-08-07T20:43:00,64.675,1.985,1907.5,RUN
EQ-01,2026-08-07T20:44:00,62.265,2.044,1806.8,RUN
EQ-02,2026-08-07T20:44:00,68.292,2.239,1994.4,RUN
EQ-03,2026-08-07T20:44:00,62.002,1.89,1799.6,RUN
EQ-04,2026-08-07T20:44:00,56.87,1.851,1597.5,RUN
EQ-05,2026-08-07T20:44:00,75.214,2.414,2198.5,RUN
EQ-06,2026-08-07T20:44:00,65.745,2.486,1894.5,RUN
EQ-01,2026-08-07T20:45:00,61.548,2.044,1788.9,RUN
EQ-02,2026-08-07T20:45:00,68.165,2.187,1984.8,RUN
EQ-03,2026-08-07T20:45:00,62.179,2.008,1800.5,RUN
EQ-04,2026-08-07T20:45:00,55.887,1.689,1604.4,RUN
EQ-05,2026-08-07T20:45:00,74.878,2.741,2196.0,RUN
EQ-06,2026-08-07T20:45:00,64.946,2.205,1903.3,RUN
EQ-01,2026-08-07T20:46:00,61.891,2.041,1802.1,RUN
EQ-02,2026-08-07T20:46:00,68.586,2.016,2007.4,RUN
EQ-03,2026-08-07T20:46:00,61.688,1.914,1792.4,RUN
EQ-04,2026-08-07T20:46:00,57.348,1.859,1591.1,RUN
EQ-05,2026-08-07T20:46:00,74.701,2.529,2192.5,RUN
EQ-06,2026-08-07T20:46:00,64.933,2.037,1896.5,RUN
EQ-01,2026-08-07T20:47:00,62.589,2.022,1810.6,RUN
EQ-02,2026-08-07T20:47:00,68.376,2.104,1996.1,RUN
EQ-03,2026-08-07T20:47:00,62.014,1.969,1793.7,RUN
EQ-04,2026-08-07T20:47:00,56.255,1.772,1607.3,RUN
EQ-05,2026-08-07T20:47:00,74.73,2.595,2196.6,RUN
EQ-06,2026-08-07T20:47:00,65.807,2.222,1896.0,RUN
EQ-01,2026-08-07T20:48:00,61.716,1.925,1803.2,RUN
EQ-02,2026-08-07T20:48:00,67.873,2.201,1996.6,RUN
EQ-03,2026-08-07T20:48:00,62.06,2.016,1793.3,RUN
EQ-04,2026-08-07T20:48:00,56.092,1.894,1600.9,RUN
EQ-05,2026-08-07T20:48:00,74.359,2.548,2195.2,RUN
EQ-06,2026-08-07T20:48:00,65.415,2.281,1903.0,RUN
EQ-01,2026-08-07T20:49:00,61.816,1.822,1805.7,RUN
EQ-02,2026-08-07T20:49:00,67.53,2.181,1996.7,RUN
EQ-03,2026-08-07T20:49:00,62.236,2.115,1791.2,RUN
EQ-04,2026-08-07T20:49:00,56.473,1.94,1600.8,RUN
EQ-05,2026-08-07T20:49:00,74.386,2.651,2194.4,RUN
EQ-06,2026-08-07T20:49:00,65.084,2.197,1907.3,RUN
EQ-01,2026-08-07T20:50:00,62.078,2.034,1800.2,RUN
EQ-02,2026-08-07T20:50:00,67.83,2.301,1992.0,RUN
EQ-03,2026-08-07T20:50:00,61.516,1.983,1795.9,RUN
EQ-04,2026-08-07T20:50:00,55.986,1.905,1607.9,RUN
EQ-05,2026-08-07T20:50:00,74.656,2.464,2201.0,RUN
EQ-06,2026-08-07T20:50:00,64.838,2.203,1895.4,RUN
EQ-01,2026-08-07T20:51:00,62.168,1.846,1800.6,RUN
EQ-02,2026-08-07T20:51:00,68.597,2.29,1997.6,RUN
EQ-03,2026-08-07T20:51:00,61.861,2.053,1810.4,RUN
EQ-04,2026-08-07T20:51:00,55.795,1.644,1597.2,RUN
EQ-05,2026-08-07T20:51:00,73.824,2.501,2189.3,RUN
EQ-06,2026-08-07T20:51:00,64.981,2.07,1903.3,RUN
EQ-01,2026-08-07T20:52:00,61.846,1.835,1808.4,RUN
EQ-02,2026-08-07T20:52:00,68.212,2.156,1998.3,RUN
EQ-03,2026-08-07T20:52:00,62.127,1.872,1800.8,RUN
EQ-04,2026-08-07T20:52:00,56.132,1.723,1596.6,RUN
EQ-05,2026-08-07T20:52:00,74.541,2.431,2204.9,RUN
EQ-06,2026-08-07T20:52:00,65.494,2.217,1907.6,RUN
EQ-01,2026-08-07T20:53:00,62.088,1.954,1796.0,RUN
EQ-02,2026-08-07T20:53:00,68.314,2.108,2002.6,RUN
EQ-03,2026-08-07T20:53:00,61.921,1.864,1796.0,RUN
EQ-04,2026-08-07T20:53:00,56.309,1.829,1597.5,RUN
EQ-05,2026-08-07T20:53:00,74.345,2.324,2199.2,RUN
EQ-06,2026-08-07T20:53:00,64.942,2.233,1901.9,RUN
EQ-01,2026-08-07T20:54:00,62.269,2.052,1795.4,RUN
EQ-02,2026-08-07T20:54:00,67.88,2.313,1996.7,RUN
EQ-03,2026-08-07T20:54:00,61.672,1.969,1798.4,RUN
EQ-04,2026-08-07T20:54:00,55.519,1.76,1598.1,RUN
EQ-05,2026-08-07T20:54:00,74.309,2.421,2202.1,RUN
EQ-06,2026-08-07T20:54:00,65.202,2.072,1906.2,RUN
EQ-01,2026-08-07T20:55:00,62.738,2.239,1797.1,RUN
EQ-02,2026-08-07T20:55:00,68.266,2.246,1985.4,RUN
EQ-03,2026-08-07T20:55:00,62.379,2.4,1790.6,RUN
EQ-04,2026-08-07T20:55:00,55.958,1.726,1592.5,RUN
EQ-05,2026-08-07T20:55:00,74.009,2.221,2198.4,RUN
EQ-06,2026-08-07T20:55:00,65.194,2.01,1897.8,RUN
EQ-01,2026-08-07T20:56:00,62.003,2.118,1800.1,RUN
EQ-02,2026-08-07T20:56:00,67.559,2.148,1992.0,RUN
EQ-03,2026-08-07T20:56:00,62.387,1.906,1791.0,RUN
EQ-04,2026-08-07T20:56:00,56.951,1.904,1602.3,RUN
EQ-05,2026-08-07T20:56:00,74.45,2.368,2197.6,RUN
EQ-06,2026-08-07T20:56:00,65.351,2.097,1901.7,RUN
EQ-01,2026-08-07T20:57:00,62.029,2.172,1790.3,RUN
EQ-02,2026-08-07T20:57:00,68.415,2.086,2006.7,RUN
EQ-03,2026-08-07T20:57:00,62.307,2.018,1794.9,RUN
EQ-04,2026-08-07T20:57:00,56.26,1.672,1597.9,RUN
EQ-05,2026-08-07T20:57:00,74.129,2.52,2189.6,RUN
EQ-06,2026-08-07T20:57:00,64.89,2.048,1900.5,RUN
EQ-01,2026-08-07T20:58:00,62.573,2.078,1804.4,RUN
EQ-02,2026-08-07T20:58:00,67.678,2.142,1995.0,RUN
EQ-03,2026-08-07T20:58:00,61.911,2.049,1792.4,RUN
EQ-04,2026-08-07T20:58:00,55.42,1.605,1598.8,RUN
EQ-05,2026-08-07T20:58:00,74.445,2.628,2216.2,RUN
EQ-06,2026-08-07T20:58:00,65.583,2.158,1907.0,RUN
EQ-01,2026-08-07T20:59:00,61.842,2.044,1799.0,RUN
EQ-02,2026-08-07T20:59:00,67.387,2.27,2003.3,RUN
EQ-03,2026-08-07T20:59:00,61.962,2.004,1805.1,RUN
EQ-04,2026-08-07T20:59:00,56.255,1.685,1599.0,RUN
EQ-05,2026-08-07T20:59:00,74.395,2.33,2204.1,RUN
EQ-06,2026-08-07T20:59:00,64.835,1.836,1896.3,RUN
EQ-01,2026-08-07T21:00:00,61.567,2.301,1805.1,RUN
EQ-02,2026-08-07T21:00:00,68.866,2.425,1995.7,RUN
EQ-03,2026-08-07T21:00:00,62.467,1.928,1811.3,RUN
EQ-04,2026-08-07T21:00:00,56.375,1.843,1604.8,RUN
EQ-05,2026-08-07T21:00:00,74.139,2.563,2199.1,RUN
EQ-06,2026-08-07T21:00:00,65.506,2.14,1901.7,RUN
EQ-01,2026-08-07T21:01:00,62.113,1.841,1787.3,RUN
EQ-02,2026-08-07T21:01:00,68.117,2.197,2004.9,RUN
EQ-03,2026-08-07T21:01:00,62.306,2.067,1805.2,RUN
EQ-04,2026-08-07T21:01:00,56.239,1.975,1601.9,RUN
EQ-05,2026-08-07T21:01:00,74.739,2.439,2203.1,RUN
EQ-06,2026-08-07T21:01:00,65.114,2.169,1893.0,RUN
EQ-01,2026-08-07T21:02:00,62.398,1.95,1805.1,RUN
EQ-02,2026-08-07T21:02:00,68.103,2.123,2000.6,RUN
EQ-03,2026-08-07T21:02:00,62.464,1.891,1795.2,RUN
EQ-04,2026-08-07T21:02:00,56.516,2.022,1602.8,RUN
EQ-05,2026-08-07T21:02:00,74.277,2.453,2198.7,RUN
EQ-06,2026-08-07T21:02:00,65.047,1.949,1896.0,RUN
EQ-01,2026-08-07T21:03:00,62.143,1.96,1808.0,RUN
EQ-02,2026-08-07T21:03:00,67.407,2.482,1991.3,RUN
EQ-03,2026-08-07T21:03:00,62.046,2.046,1800.1,RUN
EQ-04,2026-08-07T21:03:00,56.135,1.77,1599.0,RUN
EQ-05,2026-08-07T21:03:00,74.534,2.59,2193.3,RUN
EQ-06,2026-08-07T21:03:00,65.094,2.289,1910.0,RUN
EQ-01,2026-08-07T21:04:00,61.979,2.107,1802.6,RUN
EQ-02,2026-08-07T21:04:00,68.275,2.178,1993.0,RUN
EQ-03,2026-08-07T21:04:00,62.226,1.93,1803.1,RUN
EQ-04,2026-08-07T21:04:00,56.588,1.685,1602.9,RUN
EQ-05,2026-08-07T21:04:00,73.986,2.534,2193.6,RUN
EQ-06,2026-08-07T21:04:00,65.196,2.06,1912.5,RUN
EQ-01,2026-08-07T21:05:00,61.501,1.883,1800.2,RUN
EQ-02,2026-08-07T21:05:00,68.362,2.128,1991.1,RUN
EQ-03,2026-08-07T21:05:00,62.241,2.12,1802.4,RUN
EQ-04,2026-08-07T21:05:00,56.223,1.804,1611.8,RUN
EQ-05,2026-08-07T21:05:00,74.252,2.317,2209.3,RUN
EQ-06,2026-08-07T21:05:00,65.311,2.1,1898.2,RUN
EQ-01,2026-08-07T21:06:00,61.983,2.092,1805.2,RUN
EQ-02,2026-08-07T21:06:00,67.978,2.174,2005.5,RUN
EQ-03,2026-08-07T21:06:00,62.509,1.785,1808.9,RUN
EQ-04,2026-08-07T21:06:00,56.264,1.819,1607.1,RUN
EQ-05,2026-08-07T21:06:00,74.003,2.441,2198.6,RUN
EQ-06,2026-08-07T21:06:00,65.743,2.43,1895.7,RUN
EQ-01,2026-08-07T21:07:00,62.431,2.07,1807.6,RUN
EQ-02,2026-08-07T21:07:00,68.355,2.168,1992.4,RUN
EQ-03,2026-08-07T21:07:00,61.202,1.987,1792.8,RUN
EQ-04,2026-08-07T21:07:00,56.34,1.596,1594.4,RUN
EQ-05,2026-08-07T21:07:00,74.344,2.422,2205.1,RUN
EQ-06,2026-08-07T21:07:00,64.547,2.159,1909.6,RUN
EQ-01,2026-08-07T21:08:00,61.563,2.098,1803.1,RUN
EQ-02,2026-08-07T21:08:00,68.449,2.375,1997.8,RUN
EQ-03,2026-08-07T21:08:00,62.038,1.866,1800.9,RUN
EQ-04,2026-08-07T21:08:00,56.458,1.58,1606.9,RUN
EQ-05,2026-08-07T21:08:00,74.443,2.566,2204.8,RUN
EQ-06,2026-08-07T21:08:00,64.953,1.997,1894.9,RUN
EQ-01,2026-08-07T21:09:00,61.905,2.095,1803.6,RUN
EQ-02,2026-08-07T21:09:00,68.219,2.022,1999.5,RUN
EQ-03,2026-08-07T21:09:00,62.324,2.099,1799.7,RUN
EQ-04,2026-08-07T21:09:00,56.335,1.646,1602.8,RUN
EQ-05,2026-08-07T21:09:00,74.435,2.592,2198.5,RUN
EQ-06,2026-08-07T21:09:00,65.02,2.238,1900.5,RUN
EQ-01,2026-08-07T21:10:00,61.851,2.185,1809.9,RUN
EQ-02,2026-08-07T21:10:00,67.272,2.294,2001.3,RUN
EQ-03,2026-08-07T21:10:00,62.398,2.101,1798.0,RUN
EQ-04,2026-08-07T21:10:00,55.945,1.947,1600.1,RUN
EQ-05,2026-08-07T21:10:00,74.903,2.547,2199.3,RUN
EQ-06,2026-08-07T21:10:00,65.44,2.354,1903.8,RUN
EQ-01,2026-08-07T21:11:00,61.738,1.994,1804.6,RUN
EQ-02,2026-08-07T21:11:00,67.623,2.222,1997.2,RUN
EQ-03,2026-08-07T21:11:00,61.824,1.685,1790.6,RUN
EQ-04,2026-08-07T21:11:00,56.762,1.77,1604.9,RUN
EQ-05,2026-08-07T21:11:00,74.631,2.457,2195.9,RUN
EQ-06,2026-08-07T21:11:00,64.78,2.247,1909.6,RUN
EQ-01,2026-08-07T21:12:00,62.064,2.064,1795.2,RUN
EQ-02,2026-08-07T21:12:00,68.612,2.156,1990.5,RUN
EQ-03,2026-08-07T21:12:00,62.114,1.851,1791.2,RUN
EQ-04,2026-08-07T21:12:00,55.923,1.735,1604.0,RUN
EQ-05,2026-08-07T21:12:00,73.8,2.356,2200.5,RUN
EQ-06,2026-08-07T21:12:00,64.953,2.229,1893.0,RUN
EQ-01,2026-08-07T21:13:00,62.129,1.912,1807.6,RUN
EQ-02,2026-08-07T21:13:00,68.046,2.183,1992.8,RUN
EQ-03,2026-08-07T21:13:00,62.231,2.112,1807.7,RUN
EQ-04,2026-08-07T21:13:00,55.889,1.861,1601.2,RUN
EQ-05,2026-08-07T21:13:00,74.591,2.394,2205.4,RUN
EQ-06,2026-08-07T21:13:00,65.575,2.119,1895.8,RUN
EQ-01,2026-08-07T21:14:00,62.12,1.884,1799.3,RUN
EQ-02,2026-08-07T21:14:00,68.043,2.193,1993.7,RUN
EQ-03,2026-08-07T21:14:00,62.408,1.984,1805.1,RUN
EQ-04,2026-08-07T21:14:00,55.508,1.93,1597.9,RUN
EQ-05,2026-08-07T21:14:00,74.055,2.467,2206.3,RUN
EQ-06,2026-08-07T21:14:00,64.865,2.198,1898.5,RUN
EQ-01,2026-08-07T21:15:00,61.623,2.212,1800.2,RUN
EQ-02,2026-08-07T21:15:00,67.718,2.233,1984.1,RUN
EQ-03,2026-08-07T21:15:00,62.089,2.073,1793.1,RUN
EQ-04,2026-08-07T21:15:00,56.095,1.711,1595.5,RUN
EQ-05,2026-08-07T21:15:00,74.57,2.506,2191.4,RUN
EQ-06,2026-08-07T21:15:00,64.594,2.268,1897.0,RUN
EQ-01,2026-08-07T21:16:00,61.384,1.903,1800.6,RUN
EQ-02,2026-08-07T21:16:00,67.781,2.169,2002.6,RUN
EQ-03,2026-08-07T21:16:00,62.05,1.998,1789.2,RUN
EQ-04,2026-08-07T21:16:00,56.005,1.817,1605.0,RUN
EQ-05,2026-08-07T21:16:00,73.706,2.438,2197.9,RUN
EQ-06,2026-08-07T21:16:00,65.669,2.097,1909.1,RUN
EQ-01,2026-08-07T21:17:00,62.048,2.077,1805.8,RUN
EQ-02,2026-08-07T21:17:00,68.417,2.215,2003.0,RUN
EQ-03,2026-08-07T21:17:00,61.861,2.019,1800.2,RUN
EQ-04,2026-08-07T21:17:00,56.199,1.827,1602.1,RUN
EQ-05,2026-08-07T21:17:00,74.226,2.625,2193.5,RUN
EQ-06,2026-08-07T21:17:00,64.225,2.224,1896.8,RUN
